Genome elements	LOGFC_prfA_Star vs EGDe_280212.ge	FC_prfA_Star vs EGDe_280212.ge	STAT_prfA_Star vs EGDe_280212_LPE.ge	STAT_prfA_Star vs EGDe_280212_FDRBH.ge	STAT_prfA_Star vs EGDe_280212_FDRBY.ge	STAT_prfA_Star vs EGDe_280212_FDRBONF.ge	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo0876	0.2942602752549499	1.22625606780207	0.7008582743676905	1.0	1.0	1.0	+	915090	916415	1326			PTS sugar transporter subunit IIC				ATG	 
lmo0877	-0.2708020146708492	-1.206478339750453	0.7365432660517552	1.0	1.0	1.0	+	916436	917164	729			glucosamine-6-phosphate isomerase				ATG	 
lmo0878	-0.15977083290064975	-1.1171096749837444	0.867008312697818	1.0	1.0	1.0	+	917164	918117	954			oxidoreductase				ATG	 
lmo0879	-0.0946975017574303	-1.067841484051278	0.9268066297352167	1.0	1.0	1.0	+	918135	918902	768			hypothetical protein				ATG	 
lmo0880	-0.9951648927832695	-1.9933083377489138	0.3360919160618866	1.0	1.0	1.0	+	919020	920408	1389			wall associated protein precursor				ATG	 
lmo0881	0.2904009919497401	1.2229801534353457	0.7400028826881886	1.0	1.0	1.0	-	920452	920928	477			hypothetical protein				ATG	 
lmo0882	-0.0296631941758303	-1.020773792114086	0.9710208344008443	1.0	1.0	1.0	+	921062	921544	483			hypothetical protein				ATG	 
lmo0883	-0.09052760178753871	-1.0647594998703949	0.9085379453486478	1.0	1.0	1.0	+	921537	923012	1476			hypothetical protein				ATG	 
lmo0884	-0.5118020153947489	-1.425830033758725	0.5814195821104926	1.0	1.0	1.0	+	923161	924540	1380			protoporphyrinogen oxidase				GTG	 
lmo0885	-0.6168123853605305	-1.5334832255568616	0.5010612215245116	1.0	1.0	1.0	+	924542	924898	357	acpS		4'-phosphopantetheinyl transferase				ATG	 
lmo0886	-0.5280236986334703	-1.4419525577026473	0.5395662319778856	1.0	1.0	1.0	+	924917	926023	1107	dal		alanine racemase				ATG	 
lmo0887	0.06089339177841069	1.0431115097604862	0.9385157259900139	1.0	1.0	1.0	+	926229	926507	279			hypothetical protein				GTG	 
lmo0888	0.38776737813726925	1.3083670917815642	0.6280181609918478	1.0	1.0	1.0	+	926511	926858	348			hypothetical protein				CTG	 
lmo0889	-0.26729330980494836	-1.2035476906347151	0.7461213890195262	1.0	1.0	1.0	+	927110	927946	837	RsbR		positive regulator of sigma-B activity				ATG	 
lmo0890	-0.55497868753754	-1.4691469298904274	0.4949579567858957	1.0	1.0	1.0	+	927952	928308	357	rsbS		negative regulation of sigma-B activity				GTG	 
lmo0891	-0.3615591375383804	-1.2848136608114777	0.6582070774348164	1.0	1.0	1.0	+	928311	928721	411	rsbT		positive regulation of sigma-B activity				ATG	 
lmo0892	0.011814058329230548	1.0082225018187416	0.9884752957142993	1.0	1.0	1.0	+	928738	929742	1005	rsbU		serine phosphatase				ATG	 
lmo0893	-0.6048248490646397	-1.5207941094506376	0.4446271811431315	1.0	1.0	1.0	+	929892	930236	345	rsbV		anti-anti-sigma factor (antagonist of RsbW)				ATG	 
lmo0894	-0.48749139950824016	-1.402004907715142	0.5356469308129337	1.0	1.0	1.0	+	930220	930693	474	rsbW		serine-protein kinase RsbW				ATG	 
lmo0895	-0.22327503608299892	-1.1673806306164587	0.7720651944940747	1.0	1.0	1.0	+	930671	931450	780	sigB		RNA polymerase sigma factor SigB				ATG	 
lmo0896	-0.3014935410317605	-1.2324196078652934	0.7002912896297192	1.0	1.0	1.0	+	931451	932050	600	rsbX		indirect negative regulation of sigma B dependant gene expression (serine phosphatase)				ATG	 
lmo0897	0.14044761544371998	1.1022470497274093	0.8851328294502898	1.0	1.0	1.0	+	932257	933882	1626			transporter				TTG	 
lmo0898	0.07643383549286042	1.0544084487356025	0.9236197256169205	1.0	1.0	1.0	+	933959	936136	2178			hypothetical protein				ATG	 
lmo0899	0.41017346138606214	1.3288455772706511	0.6315176814730434	1.0	1.0	1.0	+	936136	936603	468			hypothetical protein				ATG	 
lmo0900	1.0791173510201606	2.112743097467906	0.20717084215908765	1.0	1.0	1.0	+	937202	937594	393			hypothetical protein				ATG	 
lmo0901	0.07173341043576009	1.0509786852011573	0.9424487566357023	1.0	1.0	1.0	+	937739	939025	1287			PTS cellbiose transporter subunit IIC				GTG	 
lmo0902	0.5846449274470107	1.499669848809209	0.46992799139083585	1.0	1.0	1.0	+	939106	939819	714			GntR family transcriptional regulator				TTG	 
lmo0903	-0.07138588738446039	-1.0507255510858762	0.9338888773979844	1.0	1.0	1.0	+	940316	940696	381			hypothetical protein				ATG	 
lmo0904	-0.18684385137309967	-1.138270822825423	0.8245882216964524	1.0	1.0	1.0	+	940810	941484	675			hypothetical protein				ATG	 
lmo0905	0.17638366665686078	1.1300476966294253	0.8362265677495098	1.0	1.0	1.0	+	941615	942112	498			hypothetical protein				ATG	 
lmo0906	-0.33833967566773104	-1.2643007369922155	0.6654742952106617	1.0	1.0	1.0	+	942148	943497	1350			glutathione reductase				ATG	 
lmo0907	-0.2613659695128394	-1.1986130358289713	0.740700857079865	1.0	1.0	1.0	+	943526	944200	675			phosphoglycerate mutase				ATG	 
lmo0908	0.0809243171991092	1.0576954761775184	0.9186321507445916	1.0	1.0	1.0	-	944243	945379	1137			hypothetical protein				TTG	 
lmo0909	0.09317033695155175	1.0667117185324129	0.9124139771679087	1.0	1.0	1.0	+	945520	945912	393			GntR family transcriptional regulator				ATG	 
lmo0910	0.17687316064739989	1.1304311771233855	0.8357254788984745	1.0	1.0	1.0	+	945915	947018	1104			hypothetical protein				ATG	 
lmo0911	-0.718627336938491	-1.6456155561205692	0.3598756948168247	1.0	1.0	1.0	+	947101	947604	504			hypothetical protein				ATG	 
lmo0912	0.04580027738490955	1.0322556230466375	0.953954604818863	1.0	1.0	1.0	+	947718	948530	813			formate transporter				GTG	 
lmo0913	-1.9047223803508295	-3.74436838681635	0.019112335237701172	0.8561121909182258	1.0	1.0	+	948754	950220	1467			succinate semialdehyde dehydrogenase				TTG	 
lmo0914	-2.255117108480621	-4.773730456394627	0.007273759568953375	0.5177074808374517	1.0	1.0	+	950363	950668	306			PTS sugar transporter subunit IIB				ATG	 
lmo0915	-2.42050317912918	-5.353577099165234	0.01875669079634701	0.860085031193783	1.0	1.0	+	950673	951941	1269			PTS sugar transporter subunit IIC				ATG	 
lmo0916	-0.07735533753306001	-1.0550821530778816	0.8810315336590434	1.0	1.0	1.0	+	951956	952306	351			PTS sugar transporter subunit IIA				ATG	 
lmo0917	-0.0067582603077100956	-1.0046954583559937	0.9947608884265703	1.0	1.0	1.0	+	952318	953769	1452			beta-glucosidase				ATG	 
lmo0918	0.4891724018519996	1.403639450731873	0.5514237234196253	1.0	1.0	1.0	+	953842	955740	1899			transcription antiterminator BglG				ATG	 
lmo0919	0.5276501307845498	1.4415792304467667	0.6032009488447809	1.0	1.0	1.0	+	956031	957602	1572			antibiotic ABC transporter ATP-binding protein				ATG	 
lmo0920	-0.06259269562288061	-1.044340880958852	0.9409808923208011	1.0	1.0	1.0	+	957724	958764	1041			hypothetical protein				ATG	 
lmo0921	-0.34685789060579886	-1.2717877260156223	0.6832792865973862	1.0	1.0	1.0	+	958783	959622	840			hypothetical protein				ATG	 
lmo0922	0.4227524782131198	1.3404825865546617	0.600526505984484	1.0	1.0	1.0	+	959711	960631	921			pantothenate kinase				ATG	 
lmo0923	0.021789385731590727	1.01521788175622	0.9789519906565578	1.0	1.0	1.0	+	960748	961221	474			ABC transporter ATP-binding protein				ATG	 
lmo0925	-0.37136541855280036	-1.2935765388966038	0.6564575309107155	1.0	1.0	1.0	+	961469	962584	1116			hypothetical protein				ATG	 
lmo0926	-0.41090431244687053	-1.3295189241732466	0.6272073873720485	1.0	1.0	1.0	+	962607	963263	657			TetR family transcriptional regulator				GTG	 
lmo0927	0.12865519393113978	1.0932741322589175	0.8706573989970374	1.0	1.0	1.0	-	963294	965255	1962			hypothetical protein				ATG	 
lmo0928	0.5636204983321305	1.477973598424284	0.5495719856652086	1.0	1.0	1.0	+	965513	966136	624			3-methyladenine DNA glycosylase				ATG	 
lmo0929	-0.07261377652273104	-1.0516202125697964	0.9323861566349394	1.0	1.0	1.0	+	966245	966913	669			sortase				ATG	 
lmo0930	-0.44076111995183	-1.357320217504985	0.5861505218042063	1.0	1.0	1.0	+	967029	967760	732			hypothetical protein				ATG	 
lmo0931	-0.14514630383702176	-1.1058427912535633	0.8544207465444053	1.0	1.0	1.0	+	967784	968779	996			lipoate protein ligase A				ATG	 
lmo0932	0.2650027485837807	1.2016383388537069	0.7560628900393298	1.0	1.0	1.0	-	968819	969424	606			hypothetical protein				ATG	 
lmo0933	-0.7125698505985198	-1.6387205466809127	0.36165881604862526	1.0	1.0	1.0	-	969549	970496	948			sugar transferase				ATG	 
lmo0934	-0.21891193753237026	-1.1638554902024554	0.7838948571708163	1.0	1.0	1.0	+	971037	972176	1140			hypothetical protein				ATG	 
lmo0935	-0.17329543629133148	-1.1276313057807252	0.8262725172360886	1.0	1.0	1.0	+	972197	972706	510			rRNA methylase				ATG	 
lmo0936	0.1875654156914095	1.1388402716811423	0.8202122376373238	1.0	1.0	1.0	+	972719	973459	741			nitroflavin reductase				ATG	 
lmo0937	-1.1944381149011	-2.288556825500359	0.12287572859857321	1.0	1.0	1.0	-	973509	973670	162			hypothetical protein				ATG	 
lmo0938	-0.27606238103235015	-1.21088544058079	0.741171231354794	1.0	1.0	1.0	-	973758	974216	459			protein-tyrosine-phosphatase				TTG	 
lmo0939	0.11672933280427955	1.0842739667313617	0.8968706210485009	1.0	1.0	1.0	-	974229	974975	747			hypothetical protein				ATG	 
lmo0940	0.4230590709583595	1.340767488004601	0.60901042976656	1.0	1.0	1.0	-	975071	976033	963			hypothetical protein				ATG	 
lmo0941	0.18994495441463943	1.1407201912102036	0.8282833336672129	1.0	1.0	1.0	-	976065	977039	975			hypothetical protein				ATG	 
lmo0942	0.11967158501266084	1.0864875064412725	0.8868072642092468	1.0	1.0	1.0	-	977051	978856	1806			heat shock protein 90				ATG	 
lmo0943	-0.28992364679048954	-1.2225755723757115	0.6814382284197344	1.0	1.0	1.0	+	979059	979529	471	fri		non-heme iron-binding ferritin				ATG	 
lmo0944	-0.16147007622936016	-1.118426210666257	0.8376263340292256	1.0	1.0	1.0	+	979762	980064	303			hypothetical protein				ATG	 
lmo0945	1.012273869163299	2.0170877805256904	0.29678532691804027	1.0	1.0	1.0	+	980177	981307	1131			competence protein ComEC				ATG	 
lmo0946	0.054562130789530094	1.0385438492911299	0.955735883207572	1.0	1.0	1.0	+	981317	981544	228			hypothetical protein				ATG	 
lmo0947	0.11732009317697845	1.0847180503658724	0.8925212072662609	1.0	1.0	1.0	-	981743	982960	1218			hypothetical protein				ATG	 
lmo0948	0.5480858314804804	1.462144434412197	0.569686317107597	1.0	1.0	1.0	-	982957	983646	690			transcriptional regulator				ATG	 
lmo0949	0.38001379487738873	1.3013542987765643	0.6360680593205315	1.0	1.0	1.0	+	983768	984814	1047			hypothetical protein				ATG	 
lmo0950	-0.3453583050270481	-1.2704664740238274	0.6848557641447264	1.0	1.0	1.0	-	984823	985722	900			hypothetical protein				ATG	 
lmo0951	0.3651418099999404	1.2880082283162044	0.680890008514714	1.0	1.0	1.0	-	985743	986564	822			hypothetical protein				ATG	 
lmo0952	0.5901602064818103	1.5054139093328787	0.46607089209250296	1.0	1.0	1.0	+	986722	987180	459			hypothetical protein				ATG	 
lmo0953	-1.345236430401311	-2.5407183065860623	0.09336326913128812	1.0	1.0	1.0	+	987274	987501	228			hypothetical protein				GTG	 
lmo0954	-0.07452958421075095	-1.0530176252742982	0.9422123583314179	1.0	1.0	1.0	+	987735	988049	315			hypothetical protein				ATG	 
lmo0955	-0.46200767794498	-1.3774573771172924	0.6500913800407415	1.0	1.0	1.0	+	988065	988910	846			hypothetical protein				ATG	 
lmo0956	-0.31514120727598005	-1.2441334199150418	0.7040690204964193	1.0	1.0	1.0	+	989099	990232	1134			N-acetylglucosamine-6P-phosphate deacetylase				ATG	 
lmo0957	-0.4719334126224801	-1.3869669523982668	0.5638513163709955	1.0	1.0	1.0	+	990248	990952	705			glucosamine-6-phosphate isomerase				ATG	 
lmo0958	0.1749993750742309	1.128963915777767	0.8264945414557223	1.0	1.0	1.0	+	990968	991690	723			GntR family transcirptional regulator				ATG	 
lmo0959	0.52127643568401	1.4352245125129928	0.5185854446629674	1.0	1.0	1.0	+	991810	992865	1056			undacaprenyl-phosphate N-acetylglucosaminyltransferase				ATG	 
lmo0960	0.03724588513011895	1.0261530223983617	0.9625510282874536	1.0	1.0	1.0	+	992978	993886	909			protease				ATG	 
lmo0961	-0.05699822693904011	-1.0402989880018527	0.9435918054452712	1.0	1.0	1.0	+	993900	995126	1227			protease				ATG	 
lmo0962	-0.07875407148620006	-1.0561055813321434	0.9177789324647361	1.0	1.0	1.0	+	995210	995767	558	lemA		LemA protein				ATG	 
lmo0963	0.04947923080444028	1.0348912920117281	0.9511602187447312	1.0	1.0	1.0	+	995790	996704	915			heat shock protein HtpX				ATG	 
lmo0964	-0.12231060258139159	-1.0884767582036372	0.8722600141363369	1.0	1.0	1.0	-	996739	997557	819			hypothetical protein				ATG	 
lmo0965	-0.10652631537923973	-1.0766328238982181	0.9122585333962718	1.0	1.0	1.0	-	997795	998379	585			hypothetical protein				ATG	 
lmo0966	0.3553895068988897	1.2793309355964533	0.7030147225619028	1.0	1.0	1.0	-	998396	998863	468			hypothetical protein				ATG	 
lmo0967	-0.02099233846844939	-1.01465715815973	0.9809902525235488	1.0	1.0	1.0	+	999022	999690	669			hypothetical protein				TTG	 
lmo0968	-0.16523818078461971	-1.1213511914816032	0.8444328552387197	1.0	1.0	1.0	+	999722	1000516	795	ppnK		inorganic polyphosphate/ATP-NAD kinase				ATG	 
lmo0969	-0.18703505154943123	-1.1384216876986257	0.8186683193471932	1.0	1.0	1.0	+	1000535	1001425	891			ribosomal large subunit pseudouridine synthetase				GTG	 
lmo0970	0.1554235551361085	1.1137485512709329	0.8454546937471346	1.0	1.0	1.0	+	1001503	1002291	789			enoyl-ACP reductase				ATG	 
lmo0971	0.25221944456822953	1.1910380012616761	0.7618544349074639	1.0	1.0	1.0	-	1002319	1003593	1275	dltD		DltD protein for D-alanine esterification of lipoteichoic acid and wall teichoic acid				ATG	 
lmo0972	0.8431272683126796	1.7939345654874441	0.2959254121486674	1.0	1.0	1.0	-	1003593	1003829	237	dltC		D-alanine--poly(phosphoribitol) ligase subunit 2				ATG	 
lmo0973	0.24190249334148994	1.182551073095953	0.7685857192841214	1.0	1.0	1.0	-	1003855	1005039	1185	dltB		DltB protein for D-alanine esterification of lipoteichoic acid and wall teichoic acid				GTG	 
lmo0974	0.046664591515570564	1.032874229477384	0.9547402923963708	1.0	1.0	1.0	-	1005036	1006568	1533	dltA		D-alanine--poly(phosphoribitol) ligase subunit 1				ATG	 
lmo0975	-0.06895620653515078	-1.048957485654994	0.9372086884205519	1.0	1.0	1.0	+	1006959	1007633	675			ribose-5-phosphate isomerase A				ATG	 
lmo0976	0.17500427307155952	1.1289677486540668	0.8259552976350415	1.0	1.0	1.0	-	1007669	1008112	444			hypothetical protein				TTG	 
lmo0977	-0.013696512799100447	-1.009538907343558	0.9862321658572246	1.0	1.0	1.0	-	1008130	1008879	750			hypothetical protein				ATG	 
lmo0978	-0.10765973872078938	-1.0774789904184732	0.8887736595818423	1.0	1.0	1.0	+	1009098	1010117	1020			branched-chain amino acid aminotransferase				ATG	 
lmo0979	-0.4072779373070503	-1.3261812264404038	0.6757054422882558	1.0	1.0	1.0	+	1010313	1011077	765			daunorubicin resistance ATP-binding protein				ATG	 
lmo0980	-0.23810481744629897	-1.179442280250373	0.8122602612035971	1.0	1.0	1.0	+	1011074	1011826	753			ABC transporter permease				ATG	 
lmo0981	0.28489305452410996	1.2183199475430397	0.7208951002495252	1.0	1.0	1.0	-	1011860	1013335	1476			transporter				TTG	 
lmo0982	-0.40666558785278895	-1.3256184505194382	0.6132080010997729	1.0	1.0	1.0	+	1013475	1014527	1053			peptidase				TTG	 
lmo0983	-0.39636393899515987	-1.3161865086904205	0.6416591188947423	1.0	1.0	1.0	+	1014540	1015019	480			glutathione peroxidase				ATG	 
lmo0984	0.43970623270744014	1.3563281184103577	0.6690619578705881	1.0	1.0	1.0	+	1015153	1015608	456			hypothetical protein				ATG	 
lmo0985	0.03431486936682937	1.024070380234169	0.9716708227636317	1.0	1.0	1.0	+	1015605	1016033	429			hypothetical protein				ATG	 
lmo0986	0.36821755977751014	1.2907571231717376	0.718243844740557	1.0	1.0	1.0	+	1016030	1016941	912			antibiotic ABC transporter ATP-binding protein				ATG	 
lmo0987	-0.8694434071998405	-1.8269579227765314	0.38440485137245195	1.0	1.0	1.0	+	1016934	1017788	855			CylB protein				ATG	 
lmo0988	0.42675408572370976	1.3442058483017578	0.59788990064144	1.0	1.0	1.0	+	1017870	1019438	1569	prfC		peptide chain release factor 3				ATG	 
lmo0989	0.21794290041800046	1.163074008011969	0.797482896517318	1.0	1.0	1.0	+	1019545	1019970	426			MarR family transcriptional regulator				GTG	 
lmo0990	-0.032255766800739494	-1.0226098069354068	0.9743355241045144	1.0	1.0	1.0	+	1020022	1021383	1362			hypothetical protein				ATG	 
lmo0991	2.1142155229998796	4.329545316930604	0.020415502314658163	0.8929426627780485	1.0	1.0	+	1021665	1022432	768			hypothetical protein				GTG	 
lmo0992	0.2565623501584202	1.194628752377894	0.7479596285385526	1.0	1.0	1.0	+	1022535	1023302	768			hypothetical protein				ATG	 
lmo0993	0.40237230737379015	1.3216794392791549	0.6159454601797518	1.0	1.0	1.0	+	1023346	1024680	1335			Na+-transporting ATP synthase subunit J				TTG	 
lmo0994	-1.4353243658269097	-2.7044296434357498	0.07552636527373968	1.0	1.0	1.0	-	1024761	1025129	369			hypothetical protein				ATG	 
lmo0995	-0.8668776322237601	-1.8237116393022081	0.38216722272609227	1.0	1.0	1.0	-	1025159	1026190	1032			hypothetical protein				ATG	 
lmo0996	0.10895463891611001	1.0784465227456637	0.9150317574577929	1.0	1.0	1.0	+	1026376	1026855	480			methylated-DNA-protein-cysteine methyltransferase				ATG	 
lmo0997	-0.6639962008890388	-1.584465449403363	0.4533540600738013	1.0	1.0	1.0	-	1026871	1029045	2175	clpE		ATP-dependent protease				ATG	 
lmo0998	1.3432746916444085	2.5372658524933565	0.09981361682790668	1.0	1.0	1.0	-	1029208	1029819	612			hypothetical protein				TTG	 
lmo0999	0.64896671486051	1.5680447305892133	0.42150414234843336	1.0	1.0	1.0	+	1029965	1030756	792			hypothetical protein				ATG	 
lmo1000	0.3963874208063105	1.316207931578615	0.680200839326764	1.0	1.0	1.0	-	1030757	1032229	1473			phytoene dehydrogenase				TTG	 
lmo1001	0.83246982157221	1.7807312770217056	0.3548714276381506	1.0	1.0	1.0	-	1032333	1032617	285			hypothetical protein				ATG	 
lmo1002	-0.0028660702372000912	-1.0019885831182551	0.9956712195857284	1.0	1.0	1.0	+	1032924	1033190	267	ptsH		phosphocarrier protein HPr				ATG	 
lmo1003	0.14016675797739886	1.102032490050172	0.8196782860453296	1.0	1.0	1.0	+	1033190	1034908	1719			phosphotransferase system enzyme I				ATG	 
lmo1004	-0.00852433569479949	-1.0059261095746506	0.9918134489992876	1.0	1.0	1.0	+	1035021	1036055	1035			hypothetical protein				TTG	 
lmo1005	0.054119455580480036	1.0382252323436487	0.9459270980075498	1.0	1.0	1.0	+	1036068	1036928	861			3-hydroxyisobutyrate dehydrogenase				ATG	 
lmo1006	0.06372985007293153	1.0451643710261695	0.9360313457077016	1.0	1.0	1.0	-	1036971	1038116	1146			aminotransferase				ATG	 
lmo1007	0.26666793110700926	1.2030260904657615	0.7905252257056292	1.0	1.0	1.0	+	1038336	1038557	222			hypothetical protein				ATG	 
lmo1008	0.43120215603438083	1.3483566554736703	0.5828618549233691	1.0	1.0	1.0	+	1038863	1039096	234			hypothetical protein				ATG	 
lmo1009	0.07061034092903107	1.050160866613728	0.9354533792308228	1.0	1.0	1.0	+	1039297	1039749	453			hypothetical protein				ATG	 
lmo1010	0.07474296828790905	1.0531733850195988	0.9300582277615148	1.0	1.0	1.0	+	1039746	1040624	879			LysR family transcriptional regulator				ATG	 
lmo1011	0.23295493740240936	1.1752396192223076	0.7734976170108063	1.0	1.0	1.0	+	1040672	1041382	711			tetrahydrodipicolinate succinylase				ATG	 
lmo1012	0.13635987640090974	1.0991283579988123	0.8656117806203301	1.0	1.0	1.0	+	1041446	1042561	1116			N-acyl-L-amino acid amidohydrolase				GTG	 
lmo1013	0.0500258096194095	1.0352834447566945	0.949915844542218	1.0	1.0	1.0	-	1042605	1043450	846			hypothetical protein				ATG	 
lmo1014	-2.0285586743748	-4.079970368402751	0.018097552216238988	0.8575223491794574	1.0	1.0	+	1043821	1045014	1194	gbuA		glycine/betaine ABC transporter ATP-binding protein				TTG	 
lmo1015	-2.5018913537151297	-5.664275172320073	0.0035556497057104286	0.33058426701950194	1.0	1.0	+	1045007	1045855	849	gbuB		glycine/betaine ABC transporter permease				ATG	 
lmo1016	-2.0888189336085983	-4.253996757402438	0.013212191452596223	0.7087218924477559	1.0	1.0	+	1045869	1046771	903	gbuC		glycine/betaine ABC transporter substrate-binding protein				TTG	 
