NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
EGD1701	fig|6666666.16889.peg.1795	1795899	1797143	1245	0	"N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein"
EGD1703	fig|6666666.16889.peg.1798	1798115	1798945	831	0	"N-Acetyl-D-glucosamine ABC transport system, permease protein 2"
EGD1704	fig|6666666.16889.peg.1799	1800459	1798990	1470	0	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)
EGD0017	fig|6666666.16889.peg.18	21427	20309	1119	0	Capsule biosynthesis protein capA
EGD0174	fig|6666666.16889.peg.180	176733	180035	3303	0	"glycosyl hydrolase, family 31"
EGD1705	fig|6666666.16889.peg.1800	1805066	1800474	4593	0	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
EGD1706	fig|6666666.16889.peg.1801	1805259	1806146	888	0	"GltC, transcription activator of glutamate synthase operon"
EGD1707	fig|6666666.16889.peg.1802	1806661	1806143	519	0	Acetyltransferase
EGD1708	fig|6666666.16889.peg.1803	1807767	1806664	1104	2	Glycerol dehydrogenase (EC 1.1.1.6)
EGD1709	fig|6666666.16889.peg.1804	1808677	1807862	816	0	"Amino acid ABC transporter, amino acid-binding protein"
EGD1710	fig|6666666.16889.peg.1805	1809326	1808679	648	0	"amino acid ABC transporter, ATP-binding protein"
EGD1711	fig|6666666.16889.peg.1806	1809978	1809337	642	0	ABC transporter membrane-spanning permease - glutamine transport
EGD1712	fig|6666666.16889.peg.1807	1811416	1810376	1041	0	Two-component sensor histidine kinase BceS
EGD1713	fig|6666666.16889.peg.1808	1813180	1811438	1743	0	Adenine deaminase (EC 3.5.4.2)
EGD1714	fig|6666666.16889.peg.1809	1813655	1813197	459	0	FIG00774678: hypothetical protein
EGD0175	fig|6666666.16889.peg.181	180038	182329	2292	0	Alpha-glucosidase (EC 3.2.1.20)
EGD1715	fig|6666666.16889.peg.1810	1814551	1813676	876	0	"Isoflavone_redu, Isoflavone reductase"
EGD1716	fig|6666666.16889.peg.1811	1815299	1814622	678	0	Two-component response regulator YvcP
EGD1718	fig|6666666.16889.peg.1814	1818098	1817331	768	0	Bacitracin export ATP-binding protein BceA
EGD1719	fig|6666666.16889.peg.1815	1818735	1818226	510	0	FIG00774793: hypothetical protein
EGD1720	fig|6666666.16889.peg.1816	1818959	1819432	474	0	Shikimate kinase I (EC 2.7.1.71)
EGD1721	fig|6666666.16889.peg.1817	1820017	1819463	555	0	Molybdate metabolism regulator
EGD1722	fig|6666666.16889.peg.1818	1821713	1820352	1362	0	23S rRNA (Uracil-5-) -methyltransferase RumA (EC 2.1.1.-) ## LSU rRNA m(5)U1939
EGD1723	fig|6666666.16889.peg.1819	1822492	1821737	756	0	FIG00774698: hypothetical protein
EGD0176	fig|6666666.16889.peg.182	182333	183994	1662	0	"Oligo-1,6-glucosidase (EC 3.2.1.10)"
EGD1724	fig|6666666.16889.peg.1820	1823572	1822640	933	0	Transcription regulator [contains diacylglycerol kinase catalytic domain]
EGD1725	fig|6666666.16889.peg.1821	1825143	1823713	1431	0	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
EGD1726	fig|6666666.16889.peg.1822	1826606	1825155	1452	0	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
EGD1727	fig|6666666.16889.peg.1823	1826923	1826630	294	0	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
EGD1728	fig|6666666.16889.peg.1824	1828163	1827048	1116	0	Putative pheromone cAM373 precursor lipoprotein CamS
EGD1729	fig|6666666.16889.peg.1825	1830178	1828160	2019	2	DNA ligase (EC 6.5.1.2)
EGD1730	fig|6666666.16889.peg.1826	1832395	1830200	2196	3	ATP-dependent DNA helicase UvrD/PcrA
EGD1731	fig|6666666.16889.peg.1827	1833137	1832460	678	0	(S)-3-O-geranylgeranylglyceryl phosphate synthase
EGD1732	fig|6666666.16889.peg.1828	1833344	1834699	1356	0	sodium-dependent transporter
EGD1733	fig|6666666.16889.peg.1829	1834995	1834741	255	0	FIG00774163: hypothetical protein
EGD0177	fig|6666666.16889.peg.183	184091	184864	774	12	Putative deoxyribonuclease YcfH
EGD1734	fig|6666666.16889.peg.1830	1835309	1835013	297	0	His repressor
EGD1735	fig|6666666.16889.peg.1831	1836709	1835447	1263	0	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)
EGD1736	fig|6666666.16889.peg.1832	1838263	1836734	1530	0	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)
EGD1737	fig|6666666.16889.peg.1833	1838835	1838269	567	0	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)
EGD1738	fig|6666666.16889.peg.1834	1839881	1838832	1050	0	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)
EGD1739	fig|6666666.16889.peg.1835	1841327	1839900	1428	0	Amidophosphoribosyltransferase (EC 2.4.2.14)
EGD1740	fig|6666666.16889.peg.1836	1843531	1841312	2220	0	"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)"
EGD1741	fig|6666666.16889.peg.1837	1844207	1843524	684	0	"Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)"
EGD1742	fig|6666666.16889.peg.1838	1844456	1844211	246	0	"Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)"
EGD1743	fig|6666666.16889.peg.1839	1845181	1844468	714	0	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)
EGD0178	fig|6666666.16889.peg.184	185156	186382	1227	0	Cell wall-binding protein
EGD1744	fig|6666666.16889.peg.1840	1846554	1845262	1293	0	Adenylosuccinate lyase (EC 4.3.2.2)
EGD1745	fig|6666666.16889.peg.1841	1847697	1846573	1125	4	Phosphoribosylaminoimidazole carboxylase ATPase subunit (EC 4.1.1.21)
EGD1746	fig|6666666.16889.peg.1842	1848178	1847690	489	0	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)
EGD1747	fig|6666666.16889.peg.1843	1848908	1848384	525	0	FIG00774849: hypothetical protein
EGD1748	fig|6666666.16889.peg.1844	1854900	1854295	606	0	HD domain protein
EGD1749	fig|6666666.16889.peg.1845	1854965	1855738	774	0	"ABC transporter, ATP-binding protein"
EGD1750	fig|6666666.16889.peg.1846	1855788	1856150	363	0	FIG00774618: hypothetical protein
EGD1751	fig|6666666.16889.peg.1847	1857401	1856169	1233	0	Tripeptide aminopeptidase (EC 3.4.11.4)
EGD1752	fig|6666666.16889.peg.1848	1857989	1857459	531	0	FIG00775101: hypothetical protein
EGD1753	fig|6666666.16889.peg.1849	1858073	1858828	756	0	Exodeoxyribonuclease III (EC 3.1.11.2)
EGD0179	fig|6666666.16889.peg.185	186484	187059	576	24	Ribonuclease M5 (EC 3.1.26.8)
EGD1754	fig|6666666.16889.peg.1850	1859227	1858868	360	0	LSU ribosomal protein L20p
EGD1755	fig|6666666.16889.peg.1851	1859467	1859267	201	0	LSU ribosomal protein L35p
EGD1756	fig|6666666.16889.peg.1852	1859992	1859489	504	0	Translation initiation factor 3
EGD1757	fig|6666666.16889.peg.1853	1861310	1860417	894	0	Internalin C
EGD1758	fig|6666666.16889.peg.1854	1862468	1862124	345	0	LSU ribosomal protein L19p
EGD1759	fig|6666666.16889.peg.1855	1862676	1863110	435	0	"Transcriptional regulator, MerR family"
EGD1760	fig|6666666.16889.peg.1856	1863110	1863697	588	0	flavodoxin-like fold domain protein
EGD1761	fig|6666666.16889.peg.1857	1863718	1864434	717	0	metallo-beta-lactamase family protein
EGD1762	fig|6666666.16889.peg.1858	1864854	1864465	390	0	FIG00774452: hypothetical protein
EGD1763	fig|6666666.16889.peg.1859	1865611	1864874	738	0	tRNA (guanine-N1)-methyltransferase( EC:2.1.1.31 )
EGD0180	fig|6666666.16889.peg.186	187052	187939	888	0	Dimethyladenosine transferase (EC 2.1.1.-)
EGD1764	fig|6666666.16889.peg.1860	1866129	1865611	519	0	16S rRNA processing protein RimM
EGD1765	fig|6666666.16889.peg.1861	1866525	1866139	387	0	FIG00774277: hypothetical protein
EGD1766	fig|6666666.16889.peg.1862	1867287	1866553	735	0	"Glutamine amidotransferase, class I"
EGD1767	fig|6666666.16889.peg.1863	1867627	1867397	231	0	KH domain RNA binding protein YlqC
EGD1768	fig|6666666.16889.peg.1864	1867916	1867644	273	0	SSU ribosomal protein S16p
EGD1769	fig|6666666.16889.peg.1865	1869677	1868019	1659	0	poly (glycerol-phosphate) alpha-glucosyltransferase
EGD1770	fig|6666666.16889.peg.1867	1872775	1871879	897	0	Protein tyrosine phosphatase (EC 3.1.3.48)
EGD1771	fig|6666666.16889.peg.1868	1874271	1872919	1353	0	"Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)"
EGD1772	fig|6666666.16889.peg.1869	1874595	1874284	312	0	Signal recognition particle associated protein
EGD0181	fig|6666666.16889.peg.187	188059	188316	258	0	Veg protein
EGD1773	fig|6666666.16889.peg.1870	1875715	1874729	987	0	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
EGD1774	fig|6666666.16889.peg.1871	1879290	1875730	3561	0	Chromosome partition protein smc
EGD1775	fig|6666666.16889.peg.1872	1880002	1879313	690	0	Ribonuclease III (EC 3.1.26.3)
EGD1776	fig|6666666.16889.peg.1873	1880163	1880020	144	0	FIG00775304: hypothetical protein
EGD1777	fig|6666666.16889.peg.1874	1880429	1880196	234	0	Acyl carrier protein
EGD1778	fig|6666666.16889.peg.1875	1881279	1880536	744	0	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
EGD1779	fig|6666666.16889.peg.1876	1882224	1881283	942	0	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)
EGD1780	fig|6666666.16889.peg.1877	1883230	1882217	1014	0	Phosphate:acyl-ACP acyltransferase PlsX
EGD1781	fig|6666666.16889.peg.1878	1883790	1883251	540	16	Phosphate:acyl-ACP acyltransferase PlsX
EGD1782	fig|6666666.16889.peg.1879	1886050	1884002	2049	0	ATP-dependent DNA helicase RecG (EC 3.6.1.-)
EGD0182	fig|6666666.16889.peg.188	188455	189336	882	0	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)
EGD1783	fig|6666666.16889.peg.1880	1886933	1886043	891	0	"L-serine dehydratase, alpha subunit (EC 4.3.1.17)"
EGD1784	fig|6666666.16889.peg.1881	1887740	1887069	672	0	"L-serine dehydratase, beta subunit (EC 4.3.1.17)"
EGD1785	fig|6666666.16889.peg.1882	1889429	1887771	1659	0	Dihydroxyacetone kinase family protein
EGD1786	fig|6666666.16889.peg.1883	1889809	1889444	366	0	FIG001802: Putative alkaline-shock protein
EGD1787	fig|6666666.16889.peg.1884	1890107	1890295	189	0	LSU ribosomal protein L28p
EGD1788	fig|6666666.16889.peg.1885	1891036	1890392	645	0	Thiamin pyrophosphokinase (EC 2.7.6.2)
EGD1789	fig|6666666.16889.peg.1886	1891756	1891100	657	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
EGD1790	fig|6666666.16889.peg.1887	1892634	1891759	876	0	Ribosome small subunit-stimulated GTPase EngC
EGD1791	fig|6666666.16889.peg.1888	1894620	1892653	1968	0	"Serine/threonine protein kinase PrkC, regulator of stationary phase"
EGD1792	fig|6666666.16889.peg.1889	1895375	1894617	759	0	"Protein serine/threonine phosphatase PrpC, regulation of stationary phase"
EGD0183	fig|6666666.16889.peg.189	189358	190095	738	0	Cellobiose phosphotransferase system YdjC-like protein
EGD1793	fig|6666666.16889.peg.1890	1896732	1895398	1335	0	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.-)
EGD1794	fig|6666666.16889.peg.1891	1897671	1896733	939	0	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
EGD1795	fig|6666666.16889.peg.1892	1900078	1897685	2394	0	Helicase PriA essential for oriC/DnaA-independent DNA replication
EGD1796	fig|6666666.16889.peg.1893	1901282	1900083	1200	0	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)
EGD1797	fig|6666666.16889.peg.1894	1901640	1901437	204	2	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)
EGD1798	fig|6666666.16889.peg.1895	1902260	1901640	621	0	Guanylate kinase (EC 2.7.4.8)
EGD1800	fig|6666666.16889.peg.1897	1903308	1905020	1713	0	Fibronectin/fibrinogen-binding protein
EGD1801	fig|6666666.16889.peg.1898	1905108	1905707	600	0	short chain dehydrogenase
EGD1802	fig|6666666.16889.peg.1899	1906377	1905748	630	0	Orotate phosphoribosyltransferase (EC 2.4.2.10)
EGD0018	fig|6666666.16889.peg.19	21653	23086	1434	0	Beta-glucosidase (EC 3.2.1.21); 6-phospho-beta-glucosidase (EC 3.2.1.86)
EGD0184	fig|6666666.16889.peg.190	190259	191077	819	0	PurR: transcription regulator associated with purine metabolism
EGD1803	fig|6666666.16889.peg.1900	1907075	1906374	702	0	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)
EGD1804	fig|6666666.16889.peg.1901	1907986	1907072	915	0	"Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)"
EGD1805	fig|6666666.16889.peg.1902	1908747	1907983	765	0	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)
EGD1806	fig|6666666.16889.peg.1903	1911982	1908770	3213	0	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
EGD1807	fig|6666666.16889.peg.1904	1913066	1911975	1092	0	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)
EGD1808	fig|6666666.16889.peg.1905	1914343	1913063	1281	0	Dihydroorotase (EC 3.5.2.3)
EGD1809	fig|6666666.16889.peg.1906	1915242	1914331	912	0	Aspartate carbamoyltransferase (EC 2.1.3.2)
EGD1810	fig|6666666.16889.peg.1907	1916612	1915326	1287	0	Uracil permease
EGD1811	fig|6666666.16889.peg.1908	1917292	1916741	552	0	Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR
EGD1812	fig|6666666.16889.peg.1909	1917523	1917753	231	0	FIG00774989: hypothetical protein
EGD0185	fig|6666666.16889.peg.191	191252	191929	678	0	possible membrane fusion protein
EGD1813	fig|6666666.16889.peg.1910	1917841	1918665	825	0	STAS domain protein
EGD1814	fig|6666666.16889.peg.1911	1919596	1918685	912	0	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)
EGD1815	fig|6666666.16889.peg.1912	1920060	1919596	465	0	Lipoprotein signal peptidase (EC 3.4.23.36)
EGD1816	fig|6666666.16889.peg.1913	1921425	1920142	1284	0	xanthine/uracil permease family protein
EGD1817	fig|6666666.16889.peg.1914	1921578	1922969	1392	11	"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"
EGD1818	fig|6666666.16889.peg.1915	1923917	1922985	933	0	"Manganese ABC transporter, periplasmic-binding protein SitA"
EGD1819	fig|6666666.16889.peg.1916	1924756	1923914	843	0	"Manganese ABC transporter, inner membrane permease protein SitD"
EGD1820	fig|6666666.16889.peg.1917	1925482	1924760	723	0	"Manganese ABC transporter, ATP-binding protein SitB"
EGD1821	fig|6666666.16889.peg.1918	1926058	1925642	417	0	"Transcriptional regulator, MarR family"
EGD1822	fig|6666666.16889.peg.1919	1927585	1926095	1491	0	Carboxyl-terminal protease (EC 3.4.21.102)
EGD0186	fig|6666666.16889.peg.192	191978	192670	693	0	ABC transporter ATP-binding protein YvcR
EGD1823	fig|6666666.16889.peg.1920	1927945	1927739	207	0	Copper chaperone
EGD1824	fig|6666666.16889.peg.1921	1930171	1927958	2214	0	"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)"
EGD1825	fig|6666666.16889.peg.1922	1930479	1930186	294	0	FIG00774268: hypothetical protein
EGD1826	fig|6666666.16889.peg.1923	1931426	1930602	825	0	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)
EGD1827	fig|6666666.16889.peg.1924	1932185	1931484	702	0	Purine nucleoside phosphorylase (EC 2.4.2.1)
EGD1828	fig|6666666.16889.peg.1925	1932403	1932197	207	13	FIG00774446: hypothetical protein
EGD1829	fig|6666666.16889.peg.1926	1933398	1932493	906	0	"oxidoreductase, Gfo/Idh/MocA family"
EGD1830	fig|6666666.16889.peg.1927	1933918	1933481	438	0	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)
EGD1831	fig|6666666.16889.peg.1928	1934458	1933925	534	0	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)
EGD1832	fig|6666666.16889.peg.1929	1935108	1934494	615	0	YfaA
EGD0187	fig|6666666.16889.peg.193	192667	193875	1209	0	"ABC transporter, permease protein"
EGD1833	fig|6666666.16889.peg.1930	1935909	1935124	786	0	FIG006988: Lipase/Acylhydrolase with GDSL-like motif
EGD1834	fig|6666666.16889.peg.1931	1936763	1935924	840	0	"Hypothetical protein DUF194, DegV family"
EGD1835	fig|6666666.16889.peg.1932	1936942	1937574	633	0	COG1272: Predicted membrane protein hemolysin III homolog
EGD1836	fig|6666666.16889.peg.1933	1937696	1938313	618	0	"CBS domain protein, lmo1865 homolog"
EGD1837	fig|6666666.16889.peg.1934	1938326	1939138	813	0	"ATP/GTP-binding protein, SA1392 homolog"
EGD1839	fig|6666666.16889.peg.1937	1942222	1941845	378	0	Lactoylglutathione lyase
EGD1840	fig|6666666.16889.peg.1938	1943209	1942226	984	0	FIG00774701: hypothetical protein
EGD1841	fig|6666666.16889.peg.1939	1943926	1943303	624	0	FIG00774911: hypothetical protein
EGD0188	fig|6666666.16889.peg.194	194560	194868	309	0	Protein of unknown function identified by role in sporulation (SpoVG)
EGD1842	fig|6666666.16889.peg.1940	1945577	1944066	1512	0	Phosphoglucosamine mutase (EC 5.4.2.10)
EGD1843	fig|6666666.16889.peg.1941	1946521	1945646	876	24	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)
EGD1844	fig|6666666.16889.peg.1942	1947056	1946574	483	0	Dihydrofolate reductase (EC 1.5.1.3)
EGD1845	fig|6666666.16889.peg.1943	1948016	1947072	945	0	Thymidylate synthase (EC 2.1.1.45)
EGD1846	fig|6666666.16889.peg.1944	1949921	1948029	1893	0	COG0488: ATPase components of ABC transporters with duplicated ATPase domains
EGD1847	fig|6666666.16889.peg.1945	1951723	1950041	1683	0	Formate--tetrahydrofolate ligase (EC 6.3.4.3)
EGD1848	fig|6666666.16889.peg.1946	1952308	1951880	429	0	Mn-dependent transcriptional regulator MntR
EGD1850	fig|6666666.16889.peg.1947	1952673	1952873	201	0	Cold shock protein CspB
EGD1851	fig|6666666.16889.peg.1948	1952996	1953397	402	0	RNase H
EGD1852	fig|6666666.16889.peg.1949	1954287	1953415	873	0	DNA polymerase I (EC 2.7.7.7)
EGD0189	fig|6666666.16889.peg.195	194988	195296	309	0	Protein of unknown function identified by role in sporulation (SpoVG)
EGD1853	fig|6666666.16889.peg.1950	1954634	1954365	270	0	SSU ribosomal protein S14p (S29e)
EGD1854	fig|6666666.16889.peg.1951	1955816	1954758	1059	0	Chitinase (EC 3.2.1.14)
EGD1855	fig|6666666.16889.peg.1952	1957315	1956008	1308	0	Xanthine permease
EGD1857	fig|6666666.16889.peg.1954	1959636	1958128	1509	0	Thermostable carboxypeptidase 1 (EC 3.4.17.19)
EGD1858	fig|6666666.16889.peg.1955	1960804	1959656	1149	0	FIG001721: Predicted N6-adenine-specific DNA methylase
EGD1859	fig|6666666.16889.peg.1956	1961726	1961385	342	0	"Cell division protein GpsB, coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1"
EGD1860	fig|6666666.16889.peg.1957	1962403	1961858	546	0	FIG005686: hypothetical protein
EGD1861	fig|6666666.16889.peg.1958	1962765	1962400	366	0	hyothetical protein
EGD1862	fig|6666666.16889.peg.1959	1963012	1963617	606	0	Recombination protein RecU
EGD0190	fig|6666666.16889.peg.196	195683	197056	1374	0	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)
EGD1863	fig|6666666.16889.peg.1960	1963649	1966132	2484	0	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)
EGD1864	fig|6666666.16889.peg.1961	1966666	1966175	492	0	"Hypothetical protein in cluster with penicillin-binding protein PBP1, Listerial type"
EGD1865	fig|6666666.16889.peg.1962	1967318	1966659	660	0	Endonuclease III (EC 4.2.99.18)
EGD1866	fig|6666666.16889.peg.1963	1968048	1967329	720	0	Chromosome replication initiation protein dnaD
EGD1867	fig|6666666.16889.peg.1964	1969489	1968197	1293	0	Asparaginyl-tRNA synthetase (EC 6.1.1.22)
EGD1868	fig|6666666.16889.peg.1965	1970684	1969503	1182	0	Aspartate aminotransferase (EC 2.6.1.1)
EGD1869	fig|6666666.16889.peg.1966	1971228	1970707	522	32	hyothetical protein
EGD1870	fig|6666666.16889.peg.1967	1974122	1971336	2787	0	DinG family ATP-dependent helicase YoaA
EGD1871	fig|6666666.16889.peg.1968	1974602	1974219	384	0	Aspartate 1-decarboxylase (EC 4.1.1.11)
EGD1872	fig|6666666.16889.peg.1969	1975463	1974606	858	0	Pantoate--beta-alanine ligase (EC 6.3.2.1)
EGD0191	fig|6666666.16889.peg.197	197107	198063	957	0	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)
EGD1873	fig|6666666.16889.peg.1970	1976300	1975467	834	0	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)
EGD1874	fig|6666666.16889.peg.1971	1976940	1976467	474	0	bacteriocin transport accessory protein
EGD1875	fig|6666666.16889.peg.1972	1978065	1977088	978	0	Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor
EGD1876	fig|6666666.16889.peg.1973	1979236	1978055	1182	0	tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25)
EGD1877	fig|6666666.16889.peg.1974	1979655	1979251	405	0	Methylglyoxal synthase (EC 4.2.3.3)
EGD1878	fig|6666666.16889.peg.1975	1980462	1979671	792	0	Dihydrodipicolinate reductase (EC 1.3.1.26)
EGD1879	fig|6666666.16889.peg.1976	1980794	1980459	336	0	MazG nucleotide pyrophosphohydrolase
EGD1880	fig|6666666.16889.peg.1977	1980934	1981800	867	0	hypothetical protein BH3604
EGD1881	fig|6666666.16889.peg.1978	1982896	1981790	1107	0	D-amino acid dehydrogenase small subunit (EC 1.4.99.1)
EGD1882	fig|6666666.16889.peg.1979	1983216	1984352	1137	0	GGDEF domain protein
